上交所回购利率,FRGC001,,,,FRGC007,,,,SHIBOR隔夜,,,,SHIBOR1周,,,,SHIBOR3月,,,,SHIBOR6月,,,,SHIBOR1年,
,FRGC001.IR,,,,FRGC007.IR,,,,SHIBORON.IR,,,,SHIBOR1W.IR,,,,SHIBOR3M.IR,,,,SHIBOR6M.IR,,,,SHIBOR1Y.IR,
日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价,,日期,证券简称,收盘价
Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close,,Date,sec_name,close
2016-01-05,FRGC001,4.2710,,2016-01-05,FRGC007,3.3260,,2016-01-05,SHIBOR隔夜,1.9980,,2016-01-05,SHIBOR1周,2.3300,,2016-01-05,SHIBOR3月,3.0860,,2016-01-05,SHIBOR6月,3.2000,,2016-01-05,SHIBOR1年,3.3500
2016-01-04,FRGC001,4.6640,,2016-01-04,FRGC007,3.4800,,2016-01-04,SHIBOR隔夜,1.9950,,2016-01-04,SHIBOR1周,2.3350,,2016-01-04,SHIBOR3月,3.0860,,2016-01-04,SHIBOR6月,3.2000,,2016-01-04,SHIBOR1年,3.3500
2015-12-31,FRGC001,4.3480,,2015-12-31,FRGC007,4.3880,,2015-12-31,SHIBOR隔夜,1.9910,,2015-12-31,SHIBOR1周,2.3550,,2015-12-31,SHIBOR3月,3.0852,,2015-12-31,SHIBOR6月,3.2000,,2015-12-31,SHIBOR1年,3.3500
2015-12-30,FRGC001,1.6880,,2015-12-30,FRGC007,2.8410,,2015-12-30,SHIBOR隔夜,1.9350,,2015-12-30,SHIBOR1周,2.3520,,2015-12-30,SHIBOR3月,3.0882,,2015-12-30,SHIBOR6月,3.2000,,2015-12-30,SHIBOR1年,3.3500
2015-12-29,FRGC001,2.9260,,2015-12-29,FRGC007,2.7980,,2015-12-29,SHIBOR隔夜,1.9350,,2015-12-29,SHIBOR1周,2.3520,,2015-12-29,SHIBOR3月,3.0882,,2015-12-29,SHIBOR6月,3.2000,,2015-12-29,SHIBOR1年,3.3500
2015-12-28,FRGC001,2.7880,,2015-12-28,FRGC007,2.9050,,2015-12-28,SHIBOR隔夜,1.9390,,2015-12-28,SHIBOR1周,2.3540,,2015-12-28,SHIBOR3月,3.0878,,2015-12-28,SHIBOR6月,3.2000,,2015-12-28,SHIBOR1年,3.3500
2015-12-25,FRGC001,3.6840,,2015-12-25,FRGC007,3.5340,,2015-12-25,SHIBOR隔夜,1.9340,,2015-12-25,SHIBOR1周,2.3550,,2015-12-25,SHIBOR3月,3.0825,,2015-12-25,SHIBOR6月,3.2000,,2015-12-25,SHIBOR1年,3.3500
2015-12-24,FRGC001,2.0730,,2015-12-24,FRGC007,2.7050,,2015-12-24,SHIBOR隔夜,1.9240,,2015-12-24,SHIBOR1周,2.3480,,2015-12-24,SHIBOR3月,3.0774,,2015-12-24,SHIBOR6月,3.2000,,2015-12-24,SHIBOR1年,3.3500
2015-12-23,FRGC001,5.1090,,2015-12-23,FRGC007,3.4330,,2015-12-23,SHIBOR隔夜,1.9030,,2015-12-23,SHIBOR1周,2.3480,,2015-12-23,SHIBOR3月,3.0735,,2015-12-23,SHIBOR6月,3.2000,,2015-12-23,SHIBOR1年,3.3500
2015-12-22,FRGC001,3.5760,,2015-12-22,FRGC007,3.2930,,2015-12-22,SHIBOR隔夜,1.8750,,2015-12-22,SHIBOR1周,2.3420,,2015-12-22,SHIBOR3月,3.0611,,2015-12-22,SHIBOR6月,3.2000,,2015-12-22,SHIBOR1年,3.3500
2015-12-21,FRGC001,2.5590,,2015-12-21,FRGC007,2.9410,,2015-12-21,SHIBOR隔夜,1.8430,,2015-12-21,SHIBOR1周,2.3340,,2015-12-21,SHIBOR3月,3.0551,,2015-12-21,SHIBOR6月,3.2000,,2015-12-21,SHIBOR1年,3.3503
2015-12-18,FRGC001,2.7130,,2015-12-18,FRGC007,2.9110,,2015-12-18,SHIBOR隔夜,1.8160,,2015-12-18,SHIBOR1周,2.3180,,2015-12-18,SHIBOR3月,3.0501,,2015-12-18,SHIBOR6月,3.2000,,2015-12-18,SHIBOR1年,3.3500
2015-12-17,FRGC001,1.0590,,2015-12-17,FRGC007,2.6730,,2015-12-17,SHIBOR隔夜,1.7930,,2015-12-17,SHIBOR1周,2.2990,,2015-12-17,SHIBOR3月,3.0481,,2015-12-17,SHIBOR6月,3.2000,,2015-12-17,SHIBOR1年,3.3500
2015-12-16,FRGC001,2.1930,,2015-12-16,FRGC007,2.4790,,2015-12-16,SHIBOR隔夜,1.7900,,2015-12-16,SHIBOR1周,2.3010,,2015-12-16,SHIBOR3月,3.0475,,2015-12-16,SHIBOR6月,3.2000,,2015-12-16,SHIBOR1年,3.3500
2015-12-15,FRGC001,3.8140,,2015-12-15,FRGC007,2.8240,,2015-12-15,SHIBOR隔夜,1.7880,,2015-12-15,SHIBOR1周,2.2990,,2015-12-15,SHIBOR3月,3.0510,,2015-12-15,SHIBOR6月,3.2000,,2015-12-15,SHIBOR1年,3.3500
2015-12-14,FRGC001,4.4080,,2015-12-14,FRGC007,2.7840,,2015-12-14,SHIBOR隔夜,1.7880,,2015-12-14,SHIBOR1周,2.3030,,2015-12-14,SHIBOR3月,3.0461,,2015-12-14,SHIBOR6月,3.2000,,2015-12-14,SHIBOR1年,3.3500
2015-12-11,FRGC001,2.8360,,2015-12-11,FRGC007,2.8630,,2015-12-11,SHIBOR隔夜,1.7880,,2015-12-11,SHIBOR1周,2.3020,,2015-12-11,SHIBOR3月,3.0510,,2015-12-11,SHIBOR6月,3.2000,,2015-12-11,SHIBOR1年,3.3500
2015-12-10,FRGC001,0.8830,,2015-12-10,FRGC007,2.7280,,2015-12-10,SHIBOR隔夜,1.7890,,2015-12-10,SHIBOR1周,2.2970,,2015-12-10,SHIBOR3月,3.0460,,2015-12-10,SHIBOR6月,3.2000,,2015-12-10,SHIBOR1年,3.3500
2015-12-09,FRGC001,1.6130,,2015-12-09,FRGC007,2.5150,,2015-12-09,SHIBOR隔夜,1.7890,,2015-12-09,SHIBOR1周,2.2940,,2015-12-09,SHIBOR3月,3.0470,,2015-12-09,SHIBOR6月,3.2000,,2015-12-09,SHIBOR1年,3.3500
2015-12-08,FRGC001,1.5590,,2015-12-08,FRGC007,2.3090,,2015-12-08,SHIBOR隔夜,1.7860,,2015-12-08,SHIBOR1周,2.2920,,2015-12-08,SHIBOR3月,3.0510,,2015-12-08,SHIBOR6月,3.2000,,2015-12-08,SHIBOR1年,3.3500
2015-12-07,FRGC001,1.7910,,2015-12-07,FRGC007,2.1520,,2015-12-07,SHIBOR隔夜,1.7840,,2015-12-07,SHIBOR1周,2.2910,,2015-12-07,SHIBOR3月,3.0480,,2015-12-07,SHIBOR6月,3.2000,,2015-12-07,SHIBOR1年,3.3500
2015-12-04,FRGC001,1.8890,,2015-12-04,FRGC007,2.0140,,2015-12-04,SHIBOR隔夜,1.7870,,2015-12-04,SHIBOR1周,2.2930,,2015-12-04,SHIBOR3月,3.0430,,2015-12-04,SHIBOR6月,3.2000,,2015-12-04,SHIBOR1年,3.3500
2015-12-03,FRGC001,1.0300,,2015-12-03,FRGC007,2.0050,,2015-12-03,SHIBOR隔夜,1.7870,,2015-12-03,SHIBOR1周,2.2920,,2015-12-03,SHIBOR3月,3.0430,,2015-12-03,SHIBOR6月,3.2000,,2015-12-03,SHIBOR1年,3.3500
2015-12-02,FRGC001,3.0780,,2015-12-02,FRGC007,2.4780,,2015-12-02,SHIBOR隔夜,1.7860,,2015-12-02,SHIBOR1周,2.2930,,2015-12-02,SHIBOR3月,3.0420,,2015-12-02,SHIBOR6月,3.2000,,2015-12-02,SHIBOR1年,3.3500
2015-12-01,FRGC001,3.3250,,2015-12-01,FRGC007,2.8080,,2015-12-01,SHIBOR隔夜,1.7880,,2015-12-01,SHIBOR1周,2.2940,,2015-12-01,SHIBOR3月,3.0470,,2015-12-01,SHIBOR6月,3.2000,,2015-12-01,SHIBOR1年,3.3500
2015-11-30,FRGC001,3.3970,,2015-11-30,FRGC007,3.5120,,2015-11-30,SHIBOR隔夜,1.7880,,2015-11-30,SHIBOR1周,2.2990,,2015-11-30,SHIBOR3月,3.0500,,2015-11-30,SHIBOR6月,3.2000,,2015-11-30,SHIBOR1年,3.3500
2015-11-27,FRGC001,2.0180,,2015-11-27,FRGC007,3.3280,,2015-11-27,SHIBOR隔夜,1.7860,,2015-11-27,SHIBOR1周,2.2930,,2015-11-27,SHIBOR3月,3.0500,,2015-11-27,SHIBOR6月,3.2000,,2015-11-27,SHIBOR1年,3.3500
2015-11-26,FRGC001,0.8100,,2015-11-26,FRGC007,2.9010,,2015-11-26,SHIBOR隔夜,1.7850,,2015-11-26,SHIBOR1周,2.2890,,2015-11-26,SHIBOR3月,3.0500,,2015-11-26,SHIBOR6月,3.2000,,2015-11-26,SHIBOR1年,3.3503
2015-11-25,FRGC001,1.3200,,2015-11-25,FRGC007,2.3000,,2015-11-25,SHIBOR隔夜,1.7850,,2015-11-25,SHIBOR1周,2.2860,,2015-11-25,SHIBOR3月,3.0500,,2015-11-25,SHIBOR6月,3.2000,,2015-11-25,SHIBOR1年,3.3500
2015-11-24,FRGC001,1.3600,,2015-11-24,FRGC007,2.0550,,2015-11-24,SHIBOR隔夜,1.7850,,2015-11-24,SHIBOR1周,2.2850,,2015-11-24,SHIBOR3月,3.0500,,2015-11-24,SHIBOR6月,3.2000,,2015-11-24,SHIBOR1年,3.3503
2015-11-23,FRGC001,1.5690,,2015-11-23,FRGC007,2.0850,,2015-11-23,SHIBOR隔夜,1.7850,,2015-11-23,SHIBOR1周,2.2830,,2015-11-23,SHIBOR3月,3.0460,,2015-11-23,SHIBOR6月,3.2000,,2015-11-23,SHIBOR1年,3.3503
2015-11-20,FRGC001,1.9000,,2015-11-20,FRGC007,2.4290,,2015-11-20,SHIBOR隔夜,1.7840,,2015-11-20,SHIBOR1周,2.2820,,2015-11-20,SHIBOR3月,3.0440,,2015-11-20,SHIBOR6月,3.1980,,2015-11-20,SHIBOR1年,3.3500
2015-11-19,FRGC001,0.7770,,2015-11-19,FRGC007,2.3530,,2015-11-19,SHIBOR隔夜,1.7850,,2015-11-19,SHIBOR1周,2.2800,,2015-11-19,SHIBOR3月,3.0440,,2015-11-19,SHIBOR6月,3.1970,,2015-11-19,SHIBOR1年,3.3500
2015-11-18,FRGC001,1.6890,,2015-11-18,FRGC007,2.1810,,2015-11-18,SHIBOR隔夜,1.7810,,2015-11-18,SHIBOR1周,2.2790,,2015-11-18,SHIBOR3月,3.0441,,2015-11-18,SHIBOR6月,3.1980,,2015-11-18,SHIBOR1年,3.3500
2015-11-17,FRGC001,1.8070,,2015-11-17,FRGC007,2.2030,,2015-11-17,SHIBOR隔夜,1.7820,,2015-11-17,SHIBOR1周,2.2780,,2015-11-17,SHIBOR3月,3.0400,,2015-11-17,SHIBOR6月,3.1980,,2015-11-17,SHIBOR1年,3.3500
2015-11-16,FRGC001,1.9170,,2015-11-16,FRGC007,2.1630,,2015-11-16,SHIBOR隔夜,1.7840,,2015-11-16,SHIBOR1周,2.2790,,2015-11-16,SHIBOR3月,3.0380,,2015-11-16,SHIBOR6月,3.2000,,2015-11-16,SHIBOR1年,3.3508
2015-11-13,FRGC001,1.9930,,2015-11-13,FRGC007,2.1530,,2015-11-13,SHIBOR隔夜,1.7860,,2015-11-13,SHIBOR1周,2.2780,,2015-11-13,SHIBOR3月,3.0340,,2015-11-13,SHIBOR6月,3.2000,,2015-11-13,SHIBOR1年,3.3508
2015-11-12,FRGC001,0.8850,,2015-11-12,FRGC007,2.1420,,2015-11-12,SHIBOR隔夜,1.7840,,2015-11-12,SHIBOR1周,2.2790,,2015-11-12,SHIBOR3月,3.0340,,2015-11-12,SHIBOR6月,3.2000,,2015-11-12,SHIBOR1年,3.3500
2015-11-11,FRGC001,2.0220,,2015-11-11,FRGC007,2.1880,,2015-11-11,SHIBOR隔夜,1.7820,,2015-11-11,SHIBOR1周,2.2790,,2015-11-11,SHIBOR3月,3.0340,,2015-11-11,SHIBOR6月,3.2000,,2015-11-11,SHIBOR1年,3.3500
2015-11-10,FRGC001,2.2670,,2015-11-10,FRGC007,2.3320,,2015-11-10,SHIBOR隔夜,1.7830,,2015-11-10,SHIBOR1周,2.2800,,2015-11-10,SHIBOR3月,3.0340,,2015-11-10,SHIBOR6月,3.1990,,2015-11-10,SHIBOR1年,3.3510
2015-11-09,FRGC001,2.7700,,2015-11-09,FRGC007,2.5750,,2015-11-09,SHIBOR隔夜,1.7860,,2015-11-09,SHIBOR1周,2.2850,,2015-11-09,SHIBOR3月,3.0330,,2015-11-09,SHIBOR6月,3.1980,,2015-11-09,SHIBOR1年,3.3500
2015-11-06,FRGC001,2.6470,,2015-11-06,FRGC007,2.3310,,2015-11-06,SHIBOR隔夜,1.7870,,2015-11-06,SHIBOR1周,2.2850,,2015-11-06,SHIBOR3月,3.0355,,2015-11-06,SHIBOR6月,3.2000,,2015-11-06,SHIBOR1年,3.3500
2015-11-05,FRGC001,1.3410,,2015-11-05,FRGC007,2.4810,,2015-11-05,SHIBOR隔夜,1.7870,,2015-11-05,SHIBOR1周,2.2880,,2015-11-05,SHIBOR3月,3.0405,,2015-11-05,SHIBOR6月,3.2050,,2015-11-05,SHIBOR1年,3.3500
2015-11-04,FRGC001,3.0040,,2015-11-04,FRGC007,2.6380,,2015-11-04,SHIBOR隔夜,1.7900,,2015-11-04,SHIBOR1周,2.2930,,2015-11-04,SHIBOR3月,3.0415,,2015-11-04,SHIBOR6月,3.2130,,2015-11-04,SHIBOR1年,3.3510
2015-11-03,FRGC001,2.5950,,2015-11-03,FRGC007,2.6870,,2015-11-03,SHIBOR隔夜,1.7920,,2015-11-03,SHIBOR1周,2.2900,,2015-11-03,SHIBOR3月,3.0425,,2015-11-03,SHIBOR6月,3.2170,,2015-11-03,SHIBOR1年,3.3540
2015-11-02,FRGC001,2.0900,,2015-11-02,FRGC007,2.2980,,2015-11-02,SHIBOR隔夜,1.7930,,2015-11-02,SHIBOR1周,2.2910,,2015-11-02,SHIBOR3月,3.0420,,2015-11-02,SHIBOR6月,3.2220,,2015-11-02,SHIBOR1年,3.3550
2015-10-30,FRGC001,2.0280,,2015-10-30,FRGC007,2.2490,,2015-10-30,SHIBOR隔夜,1.7980,,2015-10-30,SHIBOR1周,2.2910,,2015-10-30,SHIBOR3月,3.0360,,2015-10-30,SHIBOR6月,3.2265,,2015-10-30,SHIBOR1年,3.3575
2015-10-29,FRGC001,0.9630,,2015-10-29,FRGC007,2.3430,,2015-10-29,SHIBOR隔夜,1.7980,,2015-10-29,SHIBOR1周,2.2910,,2015-10-29,SHIBOR3月,3.0360,,2015-10-29,SHIBOR6月,3.2380,,2015-10-29,SHIBOR1年,3.3640
2015-10-28,FRGC001,2.1520,,2015-10-28,FRGC007,2.2980,,2015-10-28,SHIBOR隔夜,1.7960,,2015-10-28,SHIBOR1周,2.2920,,2015-10-28,SHIBOR3月,3.0380,,2015-10-28,SHIBOR6月,3.2490,,2015-10-28,SHIBOR1年,3.3710
2015-10-27,FRGC001,2.3240,,2015-10-27,FRGC007,2.4680,,2015-10-27,SHIBOR隔夜,1.8000,,2015-10-27,SHIBOR1周,2.2970,,2015-10-27,SHIBOR3月,3.0470,,2015-10-27,SHIBOR6月,3.2720,,2015-10-27,SHIBOR1年,3.3840
2015-10-26,FRGC001,2.7130,,2015-10-26,FRGC007,2.6760,,2015-10-26,SHIBOR隔夜,1.8400,,2015-10-26,SHIBOR1周,2.3380,,2015-10-26,SHIBOR3月,3.0840,,2015-10-26,SHIBOR6月,3.2980,,2015-10-26,SHIBOR1年,3.3920
2015-10-23,FRGC001,3.9160,,2015-10-23,FRGC007,2.8460,,2015-10-23,SHIBOR隔夜,1.9090,,2015-10-23,SHIBOR1周,2.4010,,2015-10-23,SHIBOR3月,3.1440,,2015-10-23,SHIBOR6月,3.3510,,2015-10-23,SHIBOR1年,3.4180
2015-10-22,FRGC001,1.5570,,2015-10-22,FRGC007,2.5810,,2015-10-22,SHIBOR隔夜,1.9040,,2015-10-22,SHIBOR1周,2.3960,,2015-10-22,SHIBOR3月,3.1570,,2015-10-22,SHIBOR6月,3.3510,,2015-10-22,SHIBOR1年,3.4180
2015-10-21,FRGC001,2.2700,,2015-10-21,FRGC007,2.3840,,2015-10-21,SHIBOR隔夜,1.9050,,2015-10-21,SHIBOR1周,2.3940,,2015-10-21,SHIBOR3月,3.1690,,2015-10-21,SHIBOR6月,3.3510,,2015-10-21,SHIBOR1年,3.4190
2015-10-20,FRGC001,2.1160,,2015-10-20,FRGC007,2.3620,,2015-10-20,SHIBOR隔夜,1.9030,,2015-10-20,SHIBOR1周,2.3940,,2015-10-20,SHIBOR3月,3.1750,,2015-10-20,SHIBOR6月,3.3510,,2015-10-20,SHIBOR1年,3.4180
2015-10-19,FRGC001,2.3410,,2015-10-19,FRGC007,2.5160,,2015-10-19,SHIBOR隔夜,1.9020,,2015-10-19,SHIBOR1周,2.3950,,2015-10-19,SHIBOR3月,3.1783,,2015-10-19,SHIBOR6月,3.3500,,2015-10-19,SHIBOR1年,3.4160
2015-10-16,FRGC001,2.5610,,2015-10-16,FRGC007,2.4590,,2015-10-16,SHIBOR隔夜,1.8990,,2015-10-16,SHIBOR1周,2.3940,,2015-10-16,SHIBOR3月,3.1826,,2015-10-16,SHIBOR6月,3.3460,,2015-10-16,SHIBOR1年,3.4150
2015-10-15,FRGC001,1.1200,,2015-10-15,FRGC007,2.4150,,2015-10-15,SHIBOR隔夜,1.9010,,2015-10-15,SHIBOR1周,2.3970,,2015-10-15,SHIBOR3月,3.1846,,2015-10-15,SHIBOR6月,3.3525,,2015-10-15,SHIBOR1年,3.4150
2015-10-14,FRGC001,1.9370,,2015-10-14,FRGC007,2.3040,,2015-10-14,SHIBOR隔夜,1.9000,,2015-10-14,SHIBOR1周,2.3970,,2015-10-14,SHIBOR3月,3.1860,,2015-10-14,SHIBOR6月,3.3530,,2015-10-14,SHIBOR1年,3.4140
2015-10-13,FRGC001,2.2290,,2015-10-13,FRGC007,2.4460,,2015-10-13,SHIBOR隔夜,1.9000,,2015-10-13,SHIBOR1周,2.3970,,2015-10-13,SHIBOR3月,3.1825,,2015-10-13,SHIBOR6月,3.3481,,2015-10-13,SHIBOR1年,3.4130
2015-10-12,FRGC001,2.6270,,2015-10-12,FRGC007,2.7700,,2015-10-12,SHIBOR隔夜,1.9020,,2015-10-12,SHIBOR1周,2.3970,,2015-10-12,SHIBOR3月,3.1730,,2015-10-12,SHIBOR6月,3.3526,,2015-10-12,SHIBOR1年,3.4140
2015-10-09,FRGC001,4.1860,,2015-10-09,FRGC007,2.9840,,2015-10-09,SHIBOR隔夜,1.9060,,2015-10-09,SHIBOR1周,2.4000,,2015-10-09,SHIBOR3月,3.1585,,2015-10-09,SHIBOR6月,3.3458,,2015-10-09,SHIBOR1年,3.4140
2015-10-08,FRGC001,1.5990,,2015-10-08,FRGC007,2.6200,,2015-10-08,SHIBOR隔夜,1.9090,,2015-10-08,SHIBOR1周,2.4000,,2015-10-08,SHIBOR3月,3.1515,,2015-10-08,SHIBOR6月,3.3408,,2015-10-08,SHIBOR1年,3.4140
2015-09-30,FRGC001,3.4450,,2015-09-30,FRGC007,3.5860,,2015-09-30,SHIBOR隔夜,1.9890,,2015-09-30,SHIBOR1周,2.4080,,2015-09-30,SHIBOR3月,3.1530,,2015-09-30,SHIBOR6月,3.3410,,2015-09-30,SHIBOR1年,3.4130
2015-09-29,FRGC001,0.9640,,2015-09-29,FRGC007,1.9280,,2015-09-29,SHIBOR隔夜,1.9070,,2015-09-29,SHIBOR1周,2.4190,,2015-09-29,SHIBOR3月,3.1530,,2015-09-29,SHIBOR6月,3.3436,,2015-09-29,SHIBOR1年,3.4130
2015-09-28,FRGC001,2.8740,,2015-09-28,FRGC007,2.2400,,2015-09-28,SHIBOR隔夜,1.9100,,2015-09-28,SHIBOR1周,2.4310,,2015-09-28,SHIBOR3月,3.1520,,2015-09-28,SHIBOR6月,3.3398,,2015-09-28,SHIBOR1年,3.4130
2015-09-25,FRGC001,2.5770,,2015-09-25,FRGC007,2.4040,,2015-09-25,SHIBOR隔夜,1.9070,,2015-09-25,SHIBOR1周,2.4470,,2015-09-25,SHIBOR3月,3.1530,,2015-09-25,SHIBOR6月,3.3418,,2015-09-25,SHIBOR1年,3.4130
2015-09-24,FRGC001,0.9540,,2015-09-24,FRGC007,2.0890,,2015-09-24,SHIBOR隔夜,1.9090,,2015-09-24,SHIBOR1周,2.4800,,2015-09-24,SHIBOR3月,3.1518,,2015-09-24,SHIBOR6月,3.3405,,2015-09-24,SHIBOR1年,3.4130
2015-09-23,FRGC001,2.0680,,2015-09-23,FRGC007,1.9690,,2015-09-23,SHIBOR隔夜,1.9080,,2015-09-23,SHIBOR1周,2.4010,,2015-09-23,SHIBOR3月,3.1468,,2015-09-23,SHIBOR6月,3.3360,,2015-09-23,SHIBOR1年,3.4130
2015-09-22,FRGC001,2.1730,,2015-09-22,FRGC007,2.3290,,2015-09-22,SHIBOR隔夜,1.9080,,2015-09-22,SHIBOR1周,2.3970,,2015-09-22,SHIBOR3月,3.1448,,2015-09-22,SHIBOR6月,3.3320,,2015-09-22,SHIBOR1年,3.4130
2015-09-21,FRGC001,1.9190,,2015-09-21,FRGC007,1.9970,,2015-09-21,SHIBOR隔夜,1.9010,,2015-09-21,SHIBOR1周,2.3910,,2015-09-21,SHIBOR3月,3.1410,,2015-09-21,SHIBOR6月,3.3270,,2015-09-21,SHIBOR1年,3.4130
2015-09-18,FRGC001,1.8570,,2015-09-18,FRGC007,1.7950,,2015-09-18,SHIBOR隔夜,1.9000,,2015-09-18,SHIBOR1周,2.3900,,2015-09-18,SHIBOR3月,3.1355,,2015-09-18,SHIBOR6月,3.3257,,2015-09-18,SHIBOR1年,3.4130
2015-09-17,FRGC001,0.6840,,2015-09-17,FRGC007,1.6900,,2015-09-17,SHIBOR隔夜,1.8990,,2015-09-17,SHIBOR1周,2.3910,,2015-09-17,SHIBOR3月,3.1268,,2015-09-17,SHIBOR6月,3.3242,,2015-09-17,SHIBOR1年,3.4130
2015-09-16,FRGC001,1.5610,,2015-09-16,FRGC007,1.6960,,2015-09-16,SHIBOR隔夜,1.9000,,2015-09-16,SHIBOR1周,2.3910,,2015-09-16,SHIBOR3月,3.1160,,2015-09-16,SHIBOR6月,3.3240,,2015-09-16,SHIBOR1年,3.4130
2015-09-15,FRGC001,1.4320,,2015-09-15,FRGC007,1.7090,,2015-09-15,SHIBOR隔夜,1.8990,,2015-09-15,SHIBOR1周,2.3920,,2015-09-15,SHIBOR3月,3.1130,,2015-09-15,SHIBOR6月,3.3190,,2015-09-15,SHIBOR1年,3.4120
2015-09-14,FRGC001,1.3260,,2015-09-14,FRGC007,1.6920,,2015-09-14,SHIBOR隔夜,1.8990,,2015-09-14,SHIBOR1周,2.3940,,2015-09-14,SHIBOR3月,3.1060,,2015-09-14,SHIBOR6月,3.3105,,2015-09-14,SHIBOR1年,3.4110
2015-09-11,FRGC001,1.4560,,2015-09-11,FRGC007,1.5640,,2015-09-11,SHIBOR隔夜,1.9001,,2015-09-11,SHIBOR1周,2.4030,,2015-09-11,SHIBOR3月,3.0970,,2015-09-11,SHIBOR6月,3.3110,,2015-09-11,SHIBOR1年,3.4110
2015-09-10,FRGC001,0.5860,,2015-09-10,FRGC007,1.6970,,2015-09-10,SHIBOR隔夜,1.8990,,2015-09-10,SHIBOR1周,2.4000,,2015-09-10,SHIBOR3月,3.0930,,2015-09-10,SHIBOR6月,3.3020,,2015-09-10,SHIBOR1年,3.4100
2015-09-09,FRGC001,1.5410,,2015-09-09,FRGC007,1.7420,,2015-09-09,SHIBOR隔夜,1.8960,,2015-09-09,SHIBOR1周,2.3980,,2015-09-09,SHIBOR3月,3.0920,,2015-09-09,SHIBOR6月,3.3010,,2015-09-09,SHIBOR1年,3.4143
2015-09-08,FRGC001,1.3430,,2015-09-08,FRGC007,1.6120,,2015-09-08,SHIBOR隔夜,1.8970,,2015-09-08,SHIBOR1周,2.4020,,2015-09-08,SHIBOR3月,3.0950,,2015-09-08,SHIBOR6月,3.2880,,2015-09-08,SHIBOR1年,3.4090
2015-09-07,FRGC001,1.2730,,2015-09-07,FRGC007,1.8430,,2015-09-07,SHIBOR隔夜,1.9040,,2015-09-07,SHIBOR1周,2.4100,,2015-09-07,SHIBOR3月,3.0990,,2015-09-07,SHIBOR6月,3.2739,,2015-09-07,SHIBOR1年,3.4010
2015-09-02,FRGC001,1.6650,,2015-09-02,FRGC007,2.1990,,2015-09-02,SHIBOR隔夜,2.0310,,2015-09-02,SHIBOR1周,2.4210,,2015-09-02,SHIBOR3月,3.1026,,2015-09-02,SHIBOR6月,3.2715,,2015-09-02,SHIBOR1年,3.4010
2015-09-01,FRGC001,0.4040,,2015-09-01,FRGC007,1.4200,,2015-09-01,SHIBOR隔夜,1.8210,,2015-09-01,SHIBOR1周,2.4100,,2015-09-01,SHIBOR3月,3.1026,,2015-09-01,SHIBOR6月,3.2710,,2015-09-01,SHIBOR1年,3.4040
2015-08-31,FRGC001,1.6110,,2015-08-31,FRGC007,1.9210,,2015-08-31,SHIBOR隔夜,1.8010,,2015-08-31,SHIBOR1周,2.3980,,2015-08-31,SHIBOR3月,3.1000,,2015-08-31,SHIBOR6月,3.2645,,2015-08-31,SHIBOR1年,3.4010
